TransactionID,CustomerID,TransactionDate,TransactionType,Amount,ProductCategory,ProductSubcategory,BranchCity,BranchLat,BranchLong,Channel,Currency,CreditCardFees,InsuranceFees,LatePaymentAmount,CustomerScore,MonthlyIncome,CustomerSegment,RecommendedOffer,Amount_Cleaned,LatePayment_Cleaned,TotalFees,Fraud_Suspicion_Score,Is_High_Risk,LatePayment_Flag,Risk_Status,Risk_Level,Year,Month,MonthName,Quarter,YearMonth,DateKey,Income_Group,CreditScore_Group,IF_Anomaly_Flag,IF_Anomaly_Score,LOF_Anomaly_Flag,LOF_Anomaly_Score,Anomaly_Count,Early_Warning_Score,Early_Warning_Level
3477,8296,2025-04-21,Withdrawal,3029.66531624863,Loan,Standard,Seville,37.3891,-5.9845,ATM,EUR,0.0,19.98,0.0,372,7717.64,High Income Segment,Premium Investment Services,3029.66531624863,0.0,19.98,20,1,0,High Risk,High,2025,4,Apr,Q2,2025-04,20250421,High Income,Very Low,0,-0.039677010462669915,0,1.01101618582691,0,3,Medium
3478,4074,2025-01-08,Loan Payment,11413.26036769029,Loan,Platinum,Barcelona,41.3874,2.1686,Online,EUR,0.0,67.18,154.09,300,5349.73,Middle Income Segment,Personal Loan Cashback Offer,11413.26036769029,154.09,67.18,40,1,1,High Risk,High,2025,1,Jan,Q1,2025-01,20250108,Middle Income,Very Low,1,0.016803223526863476,0,1.0409249852672429,1,6,Critical
3479,9312,2025-01-22,Deposit,4548.480291391125,Mortgage,Student,Valencia,39.4699,-0.3763,ATM,EUR,0.0,0.0,0.0,473,5328.37,Middle Income Segment,Mid-tier Savings Booster,4548.480291391125,0.0,0.0,0,0,0,Normal,Normal,2025,1,Jan,Q1,2025-01,20250122,Middle Income,Low,0,-0.07784483525279712,0,0.9976842951455014,0,0,Low
3480,8552,2025-05-13,Withdrawal,4655.333511258779,Checking Account,Platinum,Madrid,40.4168,-3.7038,Branch,EUR,0.0,0.0,0.0,466,4909.23,Middle Income Segment,Mid-tier Savings Booster,4655.333511258779,0.0,0.0,0,0,0,Normal,Normal,2025,5,May,Q2,2025-05,20250513,Middle Income,Low,0,-0.06542022531651392,0,0.9972571405753687,0,0,Low
3481,2637,2024-03-31,Deposit,5400.305014208582,Loan,Student,Murcia,37.9847,-1.1287,ATM,EUR,0.0,65.95,0.0,353,9007.93,High Income Segment,Premium Investment Services,5400.305014208582,0.0,65.95,20,1,0,High Risk,High,2024,3,Mar,Q1,2024-03,20240331,High Income,Very Low,0,-0.012547467233699261,0,1.0025213755939317,0,3,Medium
3482,6103,2023-09-14,Transfer,5510.041216601998,Loan,Standard,Madrid,40.4168,-3.7038,Branch,EUR,0.0,13.66,0.0,431,4714.54,Middle Income Segment,Personal Loan Cashback Offer,5510.041216601998,0.0,13.66,20,0,0,Normal,Low,2023,9,Sep,Q3,2023-09,20230914,Middle Income,Low,0,-0.04650087614921472,0,1.0076357902232296,0,0,Low
3483,1644,2024-01-21,Deposit,11364.87571714782,Mortgage,Student,Murcia,37.9847,-1.1287,Online,EUR,0.0,0.0,0.0,584,6039.79,Middle Income Segment,Mid-tier Savings Booster,11364.87571714782,0.0,0.0,20,0,0,Normal,Low,2024,1,Jan,Q1,2024-01,20240121,Middle Income,Medium,0,-0.05724143829451345,0,0.9948522132283224,0,0,Low
3484,3032,2024-06-21,Transfer,4323.343146478587,Loan,Student,Bilbao,43.263,-2.935,Branch,EUR,0.0,59.12,0.0,644,6228.37,Middle Income Segment,Personal Loan Cashback Offer,4323.343146478587,0.0,59.12,0,0,0,Normal,Normal,2024,6,Jun,Q2,2024-06,20240621,Middle Income,Medium,0,-0.03320103133954688,0,0.9827895644025468,0,0,Low
3485,3761,2023-12-27,Deposit,3961.499344592773,Checking Account,Gold,Murcia,37.9847,-1.1287,Mobile,USD,0.0,0.0,0.0,786,8372.47,High Income Segment,Premium Investment Services,3961.499344592773,0.0,0.0,0,0,0,Normal,Normal,2023,12,Dec,Q4,2023-12,20231227,High Income,Good,0,-0.05095728303303132,0,0.9988706899989296,0,0,Low
3486,3068,2023-04-22,Transfer,1657.070344975215,Checking Account,Business,Murcia,37.9847,-1.1287,ATM,EUR,0.0,0.0,0.0,664,7530.81,High Income Segment,Premium Investment Services,1657.070344975215,0.0,0.0,0,0,0,Normal,Normal,2023,4,Apr,Q2,2023-04,20230422,High Income,Medium,0,-0.05271353756203634,0,0.9968653186232898,0,0,Low
3487,1241,2025-04-09,Transfer,11379.17962969621,Mortgage,Gold,Madrid,40.4168,-3.7038,ATM,EUR,0.0,0.0,0.0,301,5221.06,Middle Income Segment,Mid-tier Savings Booster,11379.17962969621,0.0,0.0,20,1,0,High Risk,High,2025,4,Apr,Q2,2025-04,20250409,Middle Income,Very Low,0,-0.05353514526734454,0,1.0104171224444916,0,3,Medium
3488,3668,2024-07-09,Withdrawal,5402.988796528521,Credit Card,Business,Seville,37.3891,-5.9845,Mobile,EUR,26.7,0.0,0.0,565,4024.45,Middle Income Segment,Gold Card with Travel Benefits,5402.988796528521,0.0,26.7,0,0,0,Normal,Normal,2024,7,Jul,Q3,2024-07,20240709,Middle Income,Medium,0,-0.05260014821369868,0,0.9806258772954635,0,0,Low
3489,1802,2024-04-22,Fee,1275.991486000878,Savings Account,Business,Bilbao,43.263,-2.935,ATM,EUR,0.0,0.0,0.0,495,6177.16,Middle Income Segment,Mid-tier Savings Booster,1275.991486000878,0.0,0.0,0,0,0,Normal,Normal,2024,4,Apr,Q2,2024-04,20240422,Middle Income,Low,0,-0.059213423257166276,0,1.0016412765692189,0,0,Low
3490,6059,2024-01-02,Fee,2079.459448966106,Checking Account,Standard,Malaga,36.7213,-4.4214,Mobile,EUR,0.0,0.0,0.0,596,9997.9,High Income Segment,Premium Investment Services,2079.459448966106,0.0,0.0,0,0,0,Normal,Normal,2024,1,Jan,Q1,2024-01,20240102,High Income,Medium,0,-0.045475892302706544,0,0.980655368872059,0,0,Low
3491,1195,2023-08-09,Withdrawal,2294.478873217862,Checking Account,Student,Malaga,36.7213,-4.4214,Mobile,USD,0.0,0.0,0.0,538,2599.4,Low Income Segment,Financial Literacy Program Access,2294.478873217862,0.0,0.0,0,0,0,Normal,Normal,2023,8,Aug,Q3,2023-08,20230809,Low Income,Low,0,-0.04276594018304458,0,0.9944425751909528,0,0,Low
3492,3187,2023-08-03,Transfer,3489.614171768045,Savings Account,Platinum,Madrid,40.4168,-3.7038,Branch,EUR,0.0,0.0,0.0,681,9862.56,High Income Segment,Premium Investment Services,3489.614171768045,0.0,0.0,0,0,0,Normal,Normal,2023,8,Aug,Q3,2023-08,20230803,High Income,Medium,0,-0.04806766275838159,0,1.0072508708520822,0,0,Low
3493,3330,2023-09-20,Fee,8872.851052948517,Mortgage,Student,Bilbao,43.263,-2.935,Mobile,EUR,0.0,0.0,0.0,345,1403.92,Low Income Segment,Financial Literacy Program Access,8872.851052948517,0.0,0.0,20,1,0,High Risk,High,2023,9,Sep,Q3,2023-09,20230920,Low Income,Very Low,0,-0.033192255533284865,0,1.0153789504715443,0,3,Medium
3494,5841,2023-02-26,Fee,10211.53844546278,Loan,Business,Madrid,40.4168,-3.7038,ATM,EUR,0.0,46.1,0.0,800,5173.08,Middle Income Segment,Personal Loan Cashback Offer,10211.53844546278,0.0,46.1,0,0,0,Normal,Normal,2023,2,Feb,Q1,2023-02,20230226,Middle Income,Good,0,-0.03417564292202413,0,0.998852192333839,0,0,Low
3495,4606,2024-11-04,Deposit,8522.122097243693,Mortgage,Business,Malaga,36.7213,-4.4214,ATM,EUR,0.0,0.0,0.0,521,9930.1,High Income Segment,Exclusive Platinum Package,8522.122097243693,0.0,0.0,0,0,0,Normal,Normal,2024,11,Nov,Q4,2024-11,20241104,High Income,Low,0,-0.04871663392624781,0,0.9898366416119909,0,0,Low
3496,9468,2023-04-19,Loan Payment,3006.250040998318,Credit Card,Standard,Murcia,37.9847,-1.1287,ATM,EUR,46.05,0.0,161.98,340,9166.54,High Income Segment,Exclusive Platinum Package,3006.250040998318,161.98,46.05,20,1,1,High Risk,High,2023,4,Apr,Q2,2023-04,20230419,High Income,Very Low,1,0.014733306414081215,1,1.0719052824573256,2,6,Critical
3497,1060,2024-02-15,Withdrawal,9418.472307286447,Credit Card,Gold,Malaga,36.7213,-4.4214,Mobile,EUR,23.59,0.0,0.0,459,9217.0,High Income Segment,Exclusive Platinum Package,9418.472307286447,0.0,23.59,0,0,0,Normal,Normal,2024,2,Feb,Q1,2024-02,20240215,High Income,Low,0,-0.01905034727879651,0,1.0064188219137324,0,0,Low
3498,4927,2023-10-28,Loan Payment,4420.511486072522,Savings Account,Business,Madrid,40.4168,-3.7038,Online,EUR,0.0,0.0,84.92,422,8403.62,High Income Segment,Premium Investment Services,4420.511486072522,84.92,0.0,20,0,1,Normal,Low,2023,10,Oct,Q4,2023-10,20231028,High Income,Low,0,-0.03861784265764767,0,0.9978786930202838,0,1,Low
3499,7296,2023-04-09,Transfer,2734.291062580057,Credit Card,Business,Zaragoza,41.6488,-0.8891,Mobile,EUR,42.66,0.0,0.0,517,6385.62,Middle Income Segment,Gold Card with Travel Benefits,2734.291062580057,0.0,42.66,0,0,0,Normal,Normal,2023,4,Apr,Q2,2023-04,20230409,Middle Income,Low,0,-0.03567971487862598,0,0.9947481825065324,0,0,Low
3500,3591,2023-01-01,Deposit,8928.165599216667,Credit Card,Gold,Valencia,39.4699,-0.3763,Mobile,EUR,36.65,0.0,0.0,667,3967.51,Middle Income Segment,Gold Card with Travel Benefits,8928.165599216667,0.0,36.65,0,0,0,Normal,Normal,2023,1,Jan,Q1,2023-01,20230101,Middle Income,Medium,0,-0.03960151344115437,0,1.0061834823436326,0,0,Low
3501,9758,2023-10-04,Fee,3593.420757209387,Savings Account,Platinum,Zaragoza,41.6488,-0.8891,Online,EUR,0.0,0.0,0.0,438,2333.77,Low Income Segment,No-Fee Basic Account,3593.420757209387,0.0,0.0,20,0,0,Normal,Low,2023,10,Oct,Q4,2023-10,20231004,Low Income,Low,0,-0.04969897469479301,0,0.9980149495232961,0,0,Low
3502,7121,2023-08-03,Card Payment,2071.437941256791,Savings Account,Gold,Madrid,40.4168,-3.7038,ATM,USD,0.0,0.0,0.0,731,7568.71,High Income Segment,Premium Investment Services,2071.437941256791,0.0,0.0,0,0,0,Normal,Normal,2023,8,Aug,Q3,2023-08,20230803,High Income,Good,0,-0.0594147482207561,0,1.0212878906552274,0,0,Low
3503,2200,2024-01-30,Deposit,2331.470669412218,Savings Account,Gold,Murcia,37.9847,-1.1287,Online,EUR,0.0,0.0,0.0,593,1838.86,Low Income Segment,No-Fee Basic Account,2331.470669412218,0.0,0.0,0,0,0,Normal,Normal,2024,1,Jan,Q1,2024-01,20240130,Low Income,Medium,0,-0.047403641143307196,0,0.9794972151598074,0,0,Low
3504,3854,2024-05-18,Withdrawal,2229.340073241372,Savings Account,Gold,Madrid,40.4168,-3.7038,Branch,EUR,0.0,0.0,0.0,793,3872.2,Middle Income Segment,Mid-tier Savings Booster,2229.340073241372,0.0,0.0,0,0,0,Normal,Normal,2024,5,May,Q2,2024-05,20240518,Middle Income,Good,0,-0.05616469171848537,0,1.0176688195415236,0,0,Low
3505,8024,2024-04-05,Transfer,3975.820654364238,Savings Account,Business,Murcia,37.9847,-1.1287,Branch,EUR,0.0,0.0,0.0,428,3223.4,Middle Income Segment,Mid-tier Savings Booster,3975.820654364238,0.0,0.0,20,0,0,Normal,Low,2024,4,Apr,Q2,2024-04,20240405,Middle Income,Low,0,-0.052930683581870086,0,1.0106156287584502,0,0,Low
3506,7972,2024-11-14,Deposit,1374.996738191333,Checking Account,Platinum,Seville,37.3891,-5.9845,Mobile,EUR,0.0,0.0,0.0,592,1180.12,Low Income Segment,Financial Literacy Program Access,1374.996738191333,0.0,0.0,0,0,0,Normal,Normal,2024,11,Nov,Q4,2024-11,20241114,Low Income,Medium,0,-0.0419870807654823,0,1.0028208550630933,0,0,Low
3507,1136,2023-08-18,Deposit,740.1295868374195,Loan,Standard,Barcelona,41.3874,2.1686,ATM,EUR,0.0,7.78,0.0,600,8064.81,High Income Segment,Premium Investment Services,740.1295868374195,0.0,7.78,0,0,0,Normal,Normal,2023,8,Aug,Q3,2023-08,20230818,High Income,Medium,0,-0.0375418036153613,1,1.099680432902095,1,1,Low
3508,2029,2023-10-04,Deposit,2488.839078623159,Savings Account,Standard,Seville,37.3891,-5.9845,Mobile,EUR,0.0,0.0,0.0,658,8021.14,High Income Segment,Premium Investment Services,2488.839078623159,0.0,0.0,0,0,0,Normal,Normal,2023,10,Oct,Q4,2023-10,20231004,High Income,Medium,0,-0.055102457187785614,0,1.0005801584712388,0,0,Low
3509,3594,2024-08-26,Fee,3614.651901399499,Loan,Standard,Murcia,37.9847,-1.1287,Online,EUR,0.0,5.91,0.0,714,7793.5,High Income Segment,Premium Investment Services,3614.651901399499,0.0,5.91,0,0,0,Normal,Normal,2024,8,Aug,Q3,2024-08,20240826,High Income,Good,0,-0.05586313506539947,0,1.0384771805843869,0,0,Low
3510,8206,2023-06-17,Transfer,5520.168646961939,Credit Card,Student,Bilbao,43.263,-2.935,Online,EUR,34.02,0.0,0.0,316,4968.87,Middle Income Segment,Gold Card with Travel Benefits,5520.168646961939,0.0,34.02,20,1,0,High Risk,High,2023,6,Jun,Q2,2023-06,20230617,Middle Income,Very Low,0,-0.03240726440823816,0,1.0148470148798907,0,3,Medium
3511,1661,2023-10-19,Fee,7628.042943834032,Checking Account,Student,Malaga,36.7213,-4.4214,ATM,USD,0.0,0.0,0.0,470,4571.06,Middle Income Segment,Mid-tier Savings Booster,7628.042943834032,0.0,0.0,0,0,0,Normal,Normal,2023,10,Oct,Q4,2023-10,20231019,Middle Income,Low,0,-0.06949671688499981,0,0.9988290232159837,0,0,Low
3512,3472,2024-10-16,Deposit,3350.886155128066,Savings Account,Standard,Bilbao,43.263,-2.935,Mobile,USD,0.0,0.0,0.0,480,4562.66,Middle Income Segment,Mid-tier Savings Booster,3350.886155128066,0.0,0.0,0,0,0,Normal,Normal,2024,10,Oct,Q4,2024-10,20241016,Middle Income,Low,0,-0.0751006983835586,0,0.99298347013198,0,0,Low
3513,1086,2024-12-30,Fee,7480.210266494336,Checking Account,Platinum,Madrid,40.4168,-3.7038,Branch,EUR,0.0,0.0,0.0,529,2584.27,Low Income Segment,Financial Literacy Program Access,7480.210266494336,0.0,0.0,0,0,0,Normal,Normal,2024,12,Dec,Q4,2024-12,20241230,Low Income,Low,0,-0.05060386732350741,0,1.0104765998409933,0,0,Low
3514,7219,2024-03-21,Fee,10911.54598872608,Mortgage,Gold,Madrid,40.4168,-3.7038,Branch,EUR,0.0,0.0,0.0,800,8194.65,High Income Segment,Exclusive Platinum Package,10911.54598872608,0.0,0.0,0,0,0,Normal,Normal,2024,3,Mar,Q1,2024-03,20240321,High Income,Good,0,-0.03431966958120791,0,1.0008398531991416,0,0,Low
3515,9143,2023-08-09,Withdrawal,954.0642742371198,Loan,Gold,Valencia,39.4699,-0.3763,Branch,EUR,0.0,75.74,0.0,722,6883.86,Middle Income Segment,Personal Loan Cashback Offer,954.0642742371198,0.0,75.74,0,0,0,Normal,Normal,2023,8,Aug,Q3,2023-08,20230809,Middle Income,Good,0,-0.020837439779883504,0,1.0023138303105446,0,0,Low
3516,7968,2023-02-23,Loan Payment,4436.443360268843,Savings Account,Business,Madrid,40.4168,-3.7038,Mobile,EUR,0.0,0.0,63.75,389,6480.43,Middle Income Segment,Mid-tier Savings Booster,4436.443360268843,63.75,0.0,20,1,1,High Risk,High,2023,2,Feb,Q1,2023-02,20230223,Middle Income,Very Low,0,-0.05080089939205412,0,1.0084979752540024,0,4,High
3517,3773,2023-02-17,Loan Payment,2479.817162051976,Loan,Business,Seville,37.3891,-5.9845,ATM,USD,0.0,69.18,99.25,820,6716.82,Middle Income Segment,Personal Loan Cashback Offer,2479.817162051976,99.25,69.18,0,0,1,Normal,Normal,2023,2,Feb,Q1,2023-02,20230217,Middle Income,Good,0,-0.0020826767096040477,0,1.0221941407992303,0,1,Low
3518,2700,2023-09-22,Withdrawal,10739.26056292431,Loan,Business,Seville,37.3891,-5.9845,Mobile,EUR,0.0,48.91,0.0,696,5074.03,Middle Income Segment,Personal Loan Cashback Offer,10739.26056292431,0.0,48.91,20,0,0,Normal,Low,2023,9,Sep,Q3,2023-09,20230922,Middle Income,Medium,0,-0.033356430711038665,0,0.9937019273200702,0,0,Low
3519,3700,2023-11-05,Withdrawal,11165.00833910183,Mortgage,Gold,Seville,37.3891,-5.9845,Mobile,EUR,0.0,0.0,0.0,686,4589.87,Middle Income Segment,Mid-tier Savings Booster,11165.00833910183,0.0,0.0,20,0,0,Normal,Low,2023,11,Nov,Q4,2023-11,20231105,Middle Income,Medium,0,-0.06190225619108042,0,0.9909612960021729,0,0,Low
3520,7815,2023-05-26,Card Payment,10414.62119340878,Loan,Student,Seville,37.3891,-5.9845,Branch,EUR,0.0,87.34,0.0,515,5308.58,Middle Income Segment,Personal Loan Cashback Offer,10414.62119340878,0.0,87.34,0,0,0,Normal,Normal,2023,5,May,Q2,2023-05,20230526,Middle Income,Low,0,-0.030356372017383282,0,0.9968942233928729,0,0,Low
3521,2647,2023-03-28,Fee,2487.646061868114,Credit Card,Student,Barcelona,41.3874,2.1686,Branch,EUR,16.09,0.0,0.0,441,5955.35,Middle Income Segment,Gold Card with Travel Benefits,2487.646061868114,0.0,16.09,20,0,0,Normal,Low,2023,3,Mar,Q1,2023-03,20230328,Middle Income,Low,0,-0.05202471787582624,0,1.0027411015206018,0,0,Low
3522,7038,2023-11-19,Card Payment,10027.35346851054,Loan,Standard,Zaragoza,41.6488,-0.8891,Mobile,EUR,0.0,90.11,0.0,704,3234.79,Middle Income Segment,Personal Loan Cashback Offer,10027.35346851054,0.0,90.11,20,0,0,Normal,Low,2023,11,Nov,Q4,2023-11,20231119,Middle Income,Good,0,-0.011808221479385983,0,1.0043730959544168,0,0,Low
3523,6164,2023-11-23,Fee,9100.000164198784,Mortgage,Business,Murcia,37.9847,-1.1287,Mobile,EUR,0.0,0.0,0.0,462,6144.57,Middle Income Segment,Mid-tier Savings Booster,9100.000164198784,0.0,0.0,0,0,0,Normal,Normal,2023,11,Nov,Q4,2023-11,20231123,Middle Income,Low,0,-0.0675597696638785,0,1.0076831922648146,0,0,Low
3524,6520,2024-02-21,Transfer,1233.578358118782,Mortgage,Student,Seville,37.3891,-5.9845,Mobile,USD,0.0,0.0,0.0,310,1848.24,Low Income Segment,Financial Literacy Program Access,1233.578358118782,0.0,0.0,20,1,0,High Risk,High,2024,2,Feb,Q1,2024-02,20240221,Low Income,Very Low,0,-0.01808900939067204,0,1.019794563151542,0,3,Medium
3525,4687,2023-12-18,Loan Payment,4435.60037757029,Savings Account,Business,Seville,37.3891,-5.9845,ATM,EUR,0.0,0.0,38.65,834,5606.21,Middle Income Segment,Mid-tier Savings Booster,4435.60037757029,38.65,0.0,0,0,1,Normal,Normal,2023,12,Dec,Q4,2023-12,20231218,Middle Income,Good,0,-0.039034612019052006,1,1.0824843197603735,1,2,Medium
3526,1596,2023-07-04,Fee,8577.545489146858,Credit Card,Gold,Bilbao,43.263,-2.935,Online,EUR,41.29,0.0,0.0,703,6214.27,Middle Income Segment,Gold Card with Travel Benefits,8577.545489146858,0.0,41.29,0,0,0,Normal,Normal,2023,7,Jul,Q3,2023-07,20230704,Middle Income,Good,0,-0.03868125577958381,0,1.0064302891393035,0,0,Low
3527,5545,2023-09-23,Transfer,7107.387105435232,Loan,Platinum,Zaragoza,41.6488,-0.8891,ATM,EUR,0.0,53.18,0.0,489,3884.56,Middle Income Segment,Personal Loan Cashback Offer,7107.387105435232,0.0,53.18,0,0,0,Normal,Normal,2023,9,Sep,Q3,2023-09,20230923,Middle Income,Low,0,-0.037201471498297556,0,0.9929052106870065,0,0,Low
3528,9676,2024-06-20,Card Payment,6752.221518104685,Mortgage,Business,Zaragoza,41.6488,-0.8891,ATM,EUR,0.0,0.0,0.0,401,1115.8,Low Income Segment,Financial Literacy Program Access,6752.221518104685,0.0,0.0,20,0,0,Normal,Low,2024,6,Jun,Q2,2024-06,20240620,Low Income,Low,0,-0.03483079199238659,0,0.9902760029427089,0,0,Low
3529,9837,2023-10-14,Loan Payment,5977.038857435194,Mortgage,Standard,Malaga,36.7213,-4.4214,Online,EUR,0.0,0.0,139.74,382,7290.32,High Income Segment,Exclusive Platinum Package,5977.038857435194,139.74,0.0,20,1,1,High Risk,High,2023,10,Oct,Q4,2023-10,20231014,High Income,Very Low,0,-0.0023511684083934448,0,1.014199519584971,0,4,High
3530,5757,2023-10-04,Transfer,7488.769453558808,Loan,Platinum,Malaga,36.7213,-4.4214,Mobile,EUR,0.0,39.41,0.0,477,5396.86,Middle Income Segment,Personal Loan Cashback Offer,7488.769453558808,0.0,39.41,0,0,0,Normal,Normal,2023,10,Oct,Q4,2023-10,20231004,Middle Income,Low,0,-0.047549759467925945,0,0.9850690329367985,0,0,Low
3531,5384,2025-03-27,Transfer,10452.73956197042,Loan,Platinum,Malaga,36.7213,-4.4214,Mobile,USD,0.0,95.08,0.0,841,4200.34,Middle Income Segment,Personal Loan Cashback Offer,10452.73956197042,0.0,95.08,20,0,0,Normal,Low,2025,3,Mar,Q1,2025-03,20250327,Middle Income,Good,0,-0.0007226609720325516,0,1.0131277036226896,0,0,Low
3532,9912,2023-11-29,Withdrawal,2825.049509573271,Savings Account,Student,Murcia,37.9847,-1.1287,Branch,EUR,0.0,0.0,0.0,455,4639.89,Middle Income Segment,Mid-tier Savings Booster,2825.049509573271,0.0,0.0,0,0,0,Normal,Normal,2023,11,Nov,Q4,2023-11,20231129,Middle Income,Low,0,-0.06442034764970989,0,1.0092712536342923,0,0,Low
3533,5733,2023-04-25,Deposit,651.0519987014004,Savings Account,Platinum,Bilbao,43.263,-2.935,ATM,USD,0.0,0.0,0.0,461,2113.64,Low Income Segment,No-Fee Basic Account,651.0519987014004,0.0,0.0,0,0,0,Normal,Normal,2023,4,Apr,Q2,2023-04,20230425,Low Income,Low,0,-0.040889009289377,0,1.0017347988803433,0,0,Low
3534,8081,2023-03-16,Deposit,3001.515896790491,Credit Card,Standard,Bilbao,43.263,-2.935,Branch,EUR,37.33,0.0,0.0,473,4909.69,Middle Income Segment,Gold Card with Travel Benefits,3001.515896790491,0.0,37.33,0,0,0,Normal,Normal,2023,3,Mar,Q1,2023-03,20230316,Middle Income,Low,0,-0.03803362930711207,0,0.9945150319205522,0,0,Low
3535,9690,2025-04-27,Deposit,3334.914376425304,Savings Account,Student,Zaragoza,41.6488,-0.8891,Branch,EUR,0.0,0.0,0.0,315,2713.53,Low Income Segment,No-Fee Basic Account,3334.914376425304,0.0,0.0,20,1,0,High Risk,High,2025,4,Apr,Q2,2025-04,20250427,Low Income,Very Low,0,-0.03183889718001853,0,1.0072489508643565,0,3,Medium
3536,8117,2025-05-02,Transfer,3228.164833633984,Savings Account,Platinum,Zaragoza,41.6488,-0.8891,ATM,EUR,0.0,0.0,0.0,324,9648.42,High Income Segment,Premium Investment Services,3228.164833633984,0.0,0.0,20,1,0,High Risk,High,2025,5,May,Q2,2025-05,20250502,High Income,Very Low,0,-0.03113312578241989,0,1.0204959826968791,0,3,Medium
3537,5729,2025-05-14,Fee,4050.067946197598,Checking Account,Platinum,Madrid,40.4168,-3.7038,Branch,EUR,0.0,0.0,0.0,805,2333.01,Low Income Segment,Financial Literacy Program Access,4050.067946197598,0.0,0.0,0,0,0,Normal,Normal,2025,5,May,Q2,2025-05,20250514,Low Income,Good,0,-0.04344354884885149,0,1.0068604703381399,0,0,Low
3538,2673,2023-02-13,Card Payment,2995.296702509664,Loan,Standard,Bilbao,43.263,-2.935,Mobile,EUR,0.0,22.87,0.0,550,2659.8,Low Income Segment,Financial Literacy Program Access,2995.296702509664,0.0,22.87,0,0,0,Normal,Normal,2023,2,Feb,Q1,2023-02,20230213,Low Income,Medium,0,-0.029515002025341963,0,1.0054497676661887,0,0,Low
3539,9306,2023-07-09,Deposit,1353.306467229113,Savings Account,Student,Malaga,36.7213,-4.4214,Online,EUR,0.0,0.0,0.0,380,8726.51,High Income Segment,Premium Investment Services,1353.306467229113,0.0,0.0,20,1,0,High Risk,High,2023,7,Jul,Q3,2023-07,20230709,High Income,Very Low,0,-0.043864371371082456,0,1.0089446441467804,0,3,Medium
3540,8178,2023-05-26,Fee,3780.151272844067,Checking Account,Student,Madrid,40.4168,-3.7038,ATM,EUR,0.0,0.0,0.0,308,7458.83,High Income Segment,Premium Investment Services,3780.151272844067,0.0,0.0,20,1,0,High Risk,High,2023,5,May,Q2,2023-05,20230526,High Income,Very Low,0,-0.039249270957904425,0,1.012468926100477,0,3,Medium
3541,3294,2024-12-21,Loan Payment,3080.967743552518,Checking Account,Platinum,Bilbao,43.263,-2.935,Online,USD,0.0,0.0,106.44,533,6979.14,Middle Income Segment,Mid-tier Savings Booster,3080.967743552518,106.44,0.0,0,0,1,Normal,Normal,2024,12,Dec,Q4,2024-12,20241221,Middle Income,Low,0,-0.039902181554371086,0,0.9794734791023629,0,1,Low
3542,4630,2025-04-11,Card Payment,1579.325591707422,Savings Account,Standard,Seville,37.3891,-5.9845,Online,EUR,0.0,0.0,0.0,665,1553.21,Low Income Segment,No-Fee Basic Account,1579.325591707422,0.0,0.0,0,0,0,Normal,Normal,2025,4,Apr,Q2,2025-04,20250411,Low Income,Medium,0,-0.039415640727188395,0,0.9980776811519025,0,0,Low
3543,1146,2023-09-25,Card Payment,12361.39652459479,Mortgage,Gold,Bilbao,43.263,-2.935,Branch,EUR,0.0,0.0,0.0,338,2402.68,Low Income Segment,Financial Literacy Program Access,12361.39652459479,0.0,0.0,20,1,0,High Risk,High,2023,9,Sep,Q3,2023-09,20230925,Low Income,Very Low,0,-0.01936416433202548,0,1.0048916615722934,0,3,Medium
